TIME, RX_LEVEL, SNR, MODULATION
12:06:20,-63.00,34.70,64QAM 2/3
12:06:20,-63.00,34.70,64QAM 2/3
12:06:22,-63.00,34.70,64QAM 2/3
12:06:22,-63.00,34.70,64QAM 2/3
12:06:24,-63.00,34.70,64QAM 2/3
12:06:24,-63.00,34.70,64QAM 2/3
12:06:26,-63.00,34.70,64QAM 2/3
12:06:26,-63.00,34.70,64QAM 2/3
12:06:28,-63.00,34.70,64QAM 2/3
12:06:28,-63.00,34.70,64QAM 2/3
12:06:30,-63.00,34.70,64QAM 2/3
12:06:30,-63.00,34.70,64QAM 2/3
12:06:32,-63.00,34.70,64QAM 2/3
12:06:32,-63.00,34.70,64QAM 2/3
12:06:34,-63.00,34.70,64QAM 2/3
12:06:34,-63.00,34.70,64QAM 2/3
12:06:36,-63.00,34.70,64QAM 2/3
12:06:36,-63.00,34.70,64QAM 2/3
12:06:38,-63.00,34.70,64QAM 2/3
12:06:38,-63.00,34.70,64QAM 2/3
12:06:40,-63.00,34.70,64QAM 2/3
12:06:40,-63.00,34.70,64QAM 2/3
12:06:42,-63.00,34.70,64QAM 2/3
12:06:42,-63.00,34.70,64QAM 2/3
12:06:44,-63.00,34.70,64QAM 2/3
12:06:44,-63.00,34.70,64QAM 2/3
12:06:46,-63.00,34.70,64QAM 2/3
12:06:46,-63.00,34.70,64QAM 2/3
12:06:48,-63.00,34.70,64QAM 2/3
12:06:48,-63.00,34.70,64QAM 2/3
12:06:50,-63.00,34.70,64QAM 2/3
12:06:51,-63.00,34.70,64QAM 2/3
12:06:52,-63.00,34.70,64QAM 2/3
12:06:53,-63.00,34.70,64QAM 2/3
12:06:54,-63.00,34.70,64QAM 2/3
12:06:55,-63.00,34.70,64QAM 2/3
12:06:56,-63.00,34.70,64QAM 2/3
12:06:57,-63.00,34.70,64QAM 2/3
12:06:58,-63.00,34.70,64QAM 2/3
12:06:59,-63.00,34.70,64QAM 2/3
12:07:00,-63.00,34.70,64QAM 2/3
12:07:01,-63.00,34.70,64QAM 2/3
12:07:02,-63.00,34.70,64QAM 2/3
12:07:03,-63.00,34.70,64QAM 2/3
12:07:04,-63.00,34.70,64QAM 2/3
12:07:05,-63.00,34.70,64QAM 2/3
12:07:06,-63.00,34.70,64QAM 2/3
12:07:07,-63.00,34.70,64QAM 2/3
12:07:08,-63.00,34.70,64QAM 2/3
12:07:09,-63.00,34.70,64QAM 2/3
12:07:10,-63.00,34.70,64QAM 2/3
12:07:11,-63.00,34.70,64QAM 2/3
12:07:12,-63.00,34.70,64QAM 2/3
12:07:13,-63.00,34.70,64QAM 2/3
12:07:14,-63.00,34.70,64QAM 2/3
12:07:15,-63.00,34.70,64QAM 2/3
12:07:16,-63.00,34.70,64QAM 2/3
12:07:17,-63.00,34.70,64QAM 2/3
12:07:18,-63.00,34.70,64QAM 2/3
12:07:19,-63.00,34.70,64QAM 2/3
12:07:20,-63.00,34.70,64QAM 2/3
12:07:21,-63.00,34.70,64QAM 2/3
12:07:22,-63.00,34.70,64QAM 2/3
12:07:23,-63.00,34.70,64QAM 2/3
12:07:24,-63.00,34.70,64QAM 2/3
12:07:25,-63.00,34.70,64QAM 2/3
12:07:26,-63.00,34.70,64QAM 2/3
12:07:27,-63.00,34.70,64QAM 2/3
12:07:28,-63.00,34.70,64QAM 2/3
12:07:29,-63.00,34.70,64QAM 2/3
12:07:30,-63.00,34.70,64QAM 2/3
12:07:31,-63.00,34.70,64QAM 2/3
12:07:32,-63.00,34.70,64QAM 2/3
12:07:33,-63.00,34.70,64QAM 2/3
12:07:34,-63.00,34.70,64QAM 2/3
12:07:35,-63.00,34.70,64QAM 2/3
12:07:36,-63.00,34.70,64QAM 2/3
12:07:37,-63.00,34.70,64QAM 2/3
12:07:38,-63.00,34.70,64QAM 2/3
12:07:39,-63.00,34.70,64QAM 2/3
12:07:40,-63.00,34.70,64QAM 2/3
12:07:41,-63.00,34.70,64QAM 2/3
12:07:42,-63.00,34.70,64QAM 2/3
12:07:43,-63.00,34.70,64QAM 2/3
12:07:44,-63.00,34.70,64QAM 2/3
12:07:45,-63.00,34.70,64QAM 2/3
12:07:46,-63.00,34.70,64QAM 2/3
12:07:47,-63.00,34.70,64QAM 2/3
12:07:48,-63.00,34.70,64QAM 2/3
12:07:49,-63.00,34.70,64QAM 2/3
12:07:50,-63.00,34.70,64QAM 2/3
12:07:51,-63.00,34.70,64QAM 2/3
12:07:52,-63.00,34.70,64QAM 2/3
12:07:53,-63.00,34.70,64QAM 2/3
12:07:54,-63.00,34.70,64QAM 2/3
12:07:55,-63.00,34.70,64QAM 2/3
12:07:56,-63.00,34.70,64QAM 2/3
12:07:57,-63.00,34.70,64QAM 2/3
12:07:58,-63.00,34.70,64QAM 2/3
12:07:59,-63.00,34.70,64QAM 2/3
12:08:00,-63.00,34.70,64QAM 2/3
12:08:01,-63.00,34.70,64QAM 2/3
12:08:02,-63.00,34.70,64QAM 2/3
12:08:03,-63.00,34.70,64QAM 2/3
12:08:04,-63.00,34.70,64QAM 2/3
12:08:05,-63.00,34.70,64QAM 2/3
12:08:06,-63.00,34.70,64QAM 2/3
12:08:07,-63.00,34.70,64QAM 2/3
12:08:08,-63.00,34.70,64QAM 2/3
12:08:09,-63.00,34.70,64QAM 2/3
12:08:10,-63.00,34.70,64QAM 2/3
12:08:11,-63.00,34.70,64QAM 2/3
12:08:12,-63.00,34.70,64QAM 2/3
12:08:13,-63.00,34.70,64QAM 2/3
12:08:14,-63.00,34.70,64QAM 2/3
12:08:15,-63.00,34.70,64QAM 2/3
12:08:16,-63.00,34.70,64QAM 2/3
12:08:17,-63.00,34.70,64QAM 2/3
12:08:18,-63.00,34.70,64QAM 2/3
12:08:19,-63.00,34.70,64QAM 2/3
12:08:20,-63.00,34.70,64QAM 2/3
12:08:21,-63.00,34.70,64QAM 2/3
12:08:22,-63.00,34.70,64QAM 2/3
12:08:23,-63.00,34.70,64QAM 2/3
12:08:24,-63.00,34.70,64QAM 2/3
12:08:25,-63.00,34.70,64QAM 2/3
12:08:26,-63.00,34.70,64QAM 2/3
12:08:27,-63.00,34.70,64QAM 2/3
12:08:29,-63.00,34.70,64QAM 2/3
12:08:29,-63.00,34.70,64QAM 2/3
12:08:31,-63.00,34.70,64QAM 2/3
12:08:31,-63.00,34.70,64QAM 2/3
12:08:33,-63.00,34.70,64QAM 2/3
12:08:33,-63.00,34.70,64QAM 2/3
12:08:35,-63.00,34.70,64QAM 2/3
12:08:35,-63.00,34.70,64QAM 2/3
12:08:37,-63.00,34.70,64QAM 2/3
